Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
01323,000661500,070.50,21.35,000.00,0
01324,000662000,070.50,21.36,000.00,0
01325,000662500,070.50,21.36,000.00,0
01326,000663000,070.50,21.36,000.00,0
01327,000663500,070.50,21.34,000.00,0
01328,000664000,070.50,21.35,000.00,0
01329,000664500,070.25,21.36,000.00,0
01330,000665000,070.25,21.36,000.00,0
01331,000665500,070.25,21.34,000.00,0
01332,000666000,070.25,21.36,000.00,0
01333,000666500,070.25,21.36,000.00,0
01334,000667000,070.00,21.35,000.00,0
01335,000667500,070.00,21.36,000.00,0
01336,000668000,070.25,21.35,000.00,0
01337,000668500,070.25,21.35,000.00,0
01338,000669000,070.00,21.35,000.00,0
01339,000669500,069.75,21.35,000.00,0
01340,000670000,070.25,21.36,000.00,0
01341,000670500,070.25,21.36,000.00,0
01342,000671000,069.75,21.35,000.00,0
01343,000671500,069.75,21.36,000.00,0
01344,000672000,069.75,21.35,000.00,0
01345,000672500,069.75,21.35,000.00,0
01346,000673000,069.50,21.35,000.00,0
01347,000673500,069.50,21.36,000.00,0
01348,000674000,069.50,21.36,000.00,0
01349,000674500,069.50,21.36,000.00,0
01350,000675000,069.25,21.36,000.00,0
01351,000675500,069.00,21.36,000.00,0
01352,000676000,069.00,21.36,000.00,0
01353,000676500,069.00,21.36,000.00,0
01354,000677000,069.25,21.35,000.00,0
01355,000677500,069.25,21.36,000.00,0
01356,000678000,069.00,21.35,000.00,0
01357,000678500,069.00,21.35,000.00,0
01358,000679000,069.00,21.36,000.00,0
01359,000679500,069.00,21.36,000.00,0
01360,000680000,068.50,21.35,000.00,0
01361,000680500,068.50,21.35,000.00,0
01362,000681000,068.75,21.34,000.00,0
01363,000681500,068.75,21.34,000.00,0
01364,000682000,068.75,21.34,000.00,0
01365,000682500,069.25,21.34,000.00,0
01366,000683000,068.25,21.36,000.00,0
01367,000683500,068.75,21.34,000.00,0
01368,000684000,068.75,21.34,000.00,0
01369,000684500,068.75,21.35,000.00,0
01370,000685000,068.25,21.35,000.00,0
01371,000685500,068.50,21.35,000.00,0
01372,000686000,068.50,21.35,000.00,0
01373,000686500,067.75,21.34,000.00,0
01374,000687000,068.25,21.33,000.00,0
01375,000687500,068.00,21.35,000.00,0
01376,000688000,068.00,21.35,000.00,0
01377,000688500,068.25,21.35,000.00,0
01378,000689000,068.00,21.34,000.00,0
01379,000689500,067.75,21.35,000.00,0
01380,000690000,067.75,21.35,000.00,0
01381,000690500,067.50,21.34,000.00,0
01382,000691000,067.75,21.36,000.00,0
01383,000691500,068.00,21.35,000.00,0
01384,000692000,068.00,21.35,000.00,0
01385,000692500,067.75,21.33,000.00,0
01386,000693000,067.50,21.33,000.00,0
01387,000693500,067.50,21.33,000.00,0
01388,000694000,067.50,21.33,000.00,0
01389,000694500,067.75,21.34,000.00,0
01390,000695000,067.75,21.33,000.00,0
01391,000695500,066.50,21.33,000.00,0
01392,000696000,066.50,21.33,000.00,0
01393,000696500,067.50,21.33,000.00,0
01394,000697000,067.50,21.33,000.00,0
01395,000697500,067.50,21.34,000.00,0
01396,000698000,067.50,21.34,000.00,0
01397,000698500,067.50,21.35,000.00,0
01398,000699000,066.50,21.34,000.00,0
01399,000699500,066.50,21.34,000.00,0
01400,000700000,067.50,21.33,000.00,0
01401,000700500,067.25,21.34,000.00,0
01402,000701000,067.25,21.33,000.00,0
01403,000701500,067.25,21.33,000.00,0
01404,000702000,067.25,21.33,000.00,0
01405,000702500,067.00,21.33,000.00,0
01406,000703000,066.75,21.33,000.00,0
01407,000703500,066.75,21.33,000.00,0
01408,000704000,067.00,21.34,000.00,0
01409,000704500,066.75,21.33,000.00,0
01410,000705000,067.00,21.33,000.00,0
01411,000705500,067.00,21.33,000.00,0
01412,000706000,066.75,21.33,000.00,0
01413,000706500,066.75,21.33,000.00,0
01414,000707000,066.75,21.35,000.00,0
01415,000707500,066.75,21.35,000.00,0
01416,000708000,066.50,21.33,000.00,0
01417,000708500,066.75,21.33,000.00,0
01418,000709000,066.50,21.33,000.00,0
01419,000709500,066.50,21.33,000.00,0
01420,000710000,066.50,21.33,000.00,0
01421,000710500,066.25,21.33,000.00,0
01422,000711000,066.25,21.32,000.00,0
01423,000711500,066.25,21.32,000.00,0
01424,000712000,066.25,21.33,000.00,0
01425,000712500,066.25,21.33,000.00,0
01426,000713000,066.50,21.33,000.00,0
01427,000713500,066.50,21.33,000.00,0
01428,000714000,066.25,21.33,000.00,0
01429,000714500,065.75,21.33,000.00,0
01430,000715000,065.75,21.33,000.00,0
01431,000715500,065.75,21.33,000.00,0
01432,000716000,066.00,21.33,000.00,0
01433,000716500,065.75,21.32,000.00,0
01434,000717000,065.75,21.32,000.00,0
01435,000717500,066.00,21.33,000.00,0
01436,000718000,065.75,21.33,000.00,0
01437,000718500,066.00,21.32,000.00,0
01438,000719000,066.00,21.32,000.00,0
01439,000719500,065.75,21.32,000.00,0
01440,000720000,066.00,21.32,000.00,0
