Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00863,000431500,020.75,20.37,100.00,0,163.83
00864,000432000,020.25,20.37,100.00,0,164.00
00865,000432500,020.25,20.37,100.00,0,164.17
00866,000433000,020.25,20.37,100.00,0,164.33
00867,000433500,020.50,20.36,100.00,0,164.50
00868,000434000,020.50,20.36,100.00,0,164.67
00869,000434500,020.75,20.37,100.00,0,164.83
00870,000435000,020.75,20.37,100.00,0,165.00
00871,000435500,020.75,20.37,100.00,0,165.17
00872,000436000,020.75,20.37,100.00,0,165.33
00873,000436500,020.75,20.37,100.00,0,165.50
00874,000437000,021.00,20.37,100.00,0,165.67
00875,000437500,021.00,20.37,100.00,0,165.83
00876,000438000,021.00,20.37,100.00,0,166.00
00877,000438500,021.00,20.37,100.00,0,166.17
00878,000439000,021.00,20.37,100.00,0,166.33
00879,000439500,020.50,20.37,100.00,0,166.50
00880,000440000,020.50,20.37,100.00,0,166.67
00881,000440500,020.75,20.37,100.00,0,166.83
00882,000441000,020.75,20.37,100.00,0,167.00
00883,000441500,020.50,20.38,100.00,0,167.17
00884,000442000,020.50,20.38,100.00,0,167.33
00885,000442500,020.50,20.38,100.00,0,167.50
00886,000443000,020.25,20.37,100.00,0,167.67
00887,000443500,020.25,20.37,100.00,0,167.83
00888,000444000,021.00,20.37,100.00,0,168.00
00889,000444500,021.00,20.37,100.00,0,168.17
00890,000445000,021.00,20.37,100.00,0,168.33
00891,000445500,021.00,20.36,100.00,0,168.50
00892,000446000,021.00,20.36,100.00,0,168.67
00893,000446500,020.00,20.37,100.00,0,168.83
00894,000447000,020.00,20.37,100.00,0,169.00
00895,000447500,020.00,20.37,100.00,0,169.17
00896,000448000,020.50,20.37,100.00,0,169.33
00897,000448500,020.50,20.37,100.00,0,169.50
00898,000449000,020.75,20.36,100.00,0,169.67
00899,000449500,020.75,20.36,100.00,0,169.83
00900,000450000,020.50,20.37,100.00,0,170.00
00901,000450500,020.50,20.37,100.00,0,170.17
00902,000451000,020.50,20.37,100.00,0,170.33
00903,000451500,020.00,20.36,100.00,0,170.50
00904,000452000,020.00,20.36,100.00,0,170.67
00905,000452500,020.00,20.37,100.00,0,170.83
00906,000453000,020.00,20.37,100.00,0,171.00
00907,000453500,020.00,20.37,100.00,0,171.17
00908,000454000,020.75,20.37,100.00,0,171.33
00909,000454500,020.75,20.37,100.00,0,171.50
00910,000455000,020.75,20.37,100.00,0,171.67
00911,000455500,020.75,20.37,100.00,0,171.83
00912,000456000,020.00,20.37,100.00,0,172.00
00913,000456500,020.00,20.37,100.00,0,172.17
00914,000457000,020.00,20.37,100.00,0,172.33
00915,000457500,020.50,20.37,100.00,0,172.50
00916,000458000,020.50,20.37,100.00,0,172.67
00917,000458500,020.50,20.37,100.00,0,172.83
00918,000459000,020.50,20.37,100.00,0,173.00
00919,000459500,020.50,20.37,100.00,0,173.17
00920,000460000,020.50,20.37,100.00,0,173.33
00921,000460500,020.50,20.37,100.00,0,173.50
00922,000461000,020.50,20.37,100.00,0,173.67
00923,000461500,020.50,20.37,100.00,0,173.83
00924,000462000,020.50,20.37,100.00,0,174.00
00925,000462500,020.25,20.38,100.00,0,174.17
00926,000463000,020.25,20.38,100.00,0,174.33
