Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
01313,000656500,148.50,22.59,000.00,0
01314,000657000,147.25,22.57,000.00,0
01315,000657500,147.25,22.57,000.00,0
01316,000658000,147.00,22.57,000.00,0
01317,000658500,146.50,22.58,000.00,0
01318,000659000,146.50,22.58,000.00,0
01319,000659500,146.75,22.58,000.00,0
01320,000660000,146.25,22.59,000.00,0
01321,000660500,146.50,22.58,000.00,0
01322,000661000,146.50,22.58,000.00,0
01323,000661500,147.00,22.58,000.00,0
01324,000662000,146.50,22.59,000.00,0
01325,000662500,146.50,22.60,000.00,0
01326,000663000,146.50,22.60,000.00,0
01327,000663500,146.25,22.59,000.00,0
01328,000664000,146.00,22.58,000.00,0
01329,000664500,144.75,22.60,000.00,0
01330,000665000,144.75,22.60,000.00,0
01331,000665500,144.00,22.58,000.00,0
01332,000666000,143.00,22.59,000.00,0
01333,000666500,143.25,22.59,000.00,0
01334,000667000,143.25,22.59,000.00,0
01335,000667500,142.25,22.58,000.00,0
01336,000668000,141.50,22.58,000.00,0
01337,000668500,141.50,22.58,000.00,0
01338,000669000,141.50,22.58,000.00,0
01339,000669500,141.50,22.59,000.00,0
01340,000670000,141.50,22.60,000.00,0
01341,000670500,141.25,22.58,000.00,0
01342,000671000,141.25,22.58,000.00,0
01343,000671500,140.75,22.58,000.00,0
01344,000672000,139.75,22.59,000.00,0
01345,000672500,139.00,22.59,000.00,0
01346,000673000,139.00,22.59,000.00,0
01347,000673500,138.25,22.59,000.00,0
01348,000674000,138.25,22.59,000.00,0
01349,000674500,137.75,22.58,000.00,0
01350,000675000,137.75,22.58,000.00,0
01351,000675500,136.25,22.59,000.00,0
01352,000676000,135.75,22.58,000.00,0
01353,000676500,135.75,22.58,000.00,0
01354,000677000,135.50,22.59,000.00,0
01355,000677500,135.50,22.58,000.00,0
01356,000678000,135.50,22.58,000.00,0
01357,000678500,135.50,22.58,000.00,0
01358,000679000,134.75,22.59,000.00,0
01359,000679500,135.00,22.59,000.00,0
01360,000680000,135.25,22.58,000.00,0
01361,000680500,135.25,22.58,000.00,0
01362,000681000,134.75,22.58,000.00,0
01363,000681500,135.00,22.59,000.00,0
01364,000682000,134.75,22.58,000.00,0
01365,000682500,134.75,22.58,000.00,0
01366,000683000,134.50,22.59,000.00,0
01367,000683500,134.00,22.58,000.00,0
01368,000684000,132.75,22.59,000.00,0
01369,000684500,132.75,22.59,000.00,0
01370,000685000,131.75,22.60,000.00,0
01371,000685500,132.75,22.59,000.00,0
01372,000686000,132.75,22.57,000.00,0
01373,000686500,132.75,22.57,000.00,0
01374,000687000,132.00,22.59,000.00,0
01375,000687500,131.75,22.59,000.00,0
01376,000688000,131.25,22.60,000.00,0
01377,000688500,131.25,22.60,000.00,0
01378,000689000,130.25,22.58,000.00,0
01379,000689500,130.25,22.59,000.00,0
01380,000690000,130.00,22.60,000.00,0
01381,000690500,130.00,22.60,000.00,0
01382,000691000,128.75,22.59,000.00,0
01383,000691500,128.50,22.58,000.00,0
01384,000692000,128.50,22.58,000.00,0
01385,000692500,127.75,22.58,000.00,0
01386,000693000,127.50,22.59,000.00,0
01387,000693500,127.00,22.59,000.00,0
01388,000694000,127.00,22.59,000.00,0
01389,000694500,126.75,22.59,000.00,0
01390,000695000,127.00,22.58,000.00,0
01391,000695500,126.75,22.59,000.00,0
01392,000696000,126.75,22.59,000.00,0
01393,000696500,126.50,22.59,000.00,0
01394,000697000,127.25,22.60,000.00,0
01395,000697500,126.50,22.59,000.00,0
01396,000698000,126.50,22.59,000.00,0
01397,000698500,125.75,22.58,000.00,0
01398,000699000,125.25,22.60,000.00,0
01399,000699500,125.00,22.58,000.00,0
01400,000700000,125.00,22.58,000.00,0
01401,000700500,125.25,22.59,000.00,0
01402,000701000,124.25,22.60,000.00,0
01403,000701500,122.75,22.59,000.00,0
01404,000702000,122.75,22.59,000.00,0
01405,000702500,123.25,22.59,000.00,0
01406,000703000,122.75,22.59,000.00,0
01407,000703500,123.00,22.60,000.00,0
01408,000704000,123.00,22.60,000.00,0
01409,000704500,122.25,22.60,000.00,0
01410,000705000,122.00,22.59,000.00,0
01411,000705500,120.50,22.60,000.00,0
01412,000706000,120.50,22.60,000.00,0
01413,000706500,120.50,22.60,000.00,0
01414,000707000,119.75,22.59,000.00,0
01415,000707500,119.75,22.59,000.00,0
01416,000708000,120.00,22.60,000.00,0
01417,000708500,120.25,22.59,000.00,0
01418,000709000,120.00,22.59,000.00,0
01419,000709500,120.00,22.59,000.00,0
01420,000710000,120.00,22.59,000.00,0
01421,000710500,119.50,22.59,000.00,0
01422,000711000,120.00,22.60,000.00,0
01423,000711500,120.00,22.60,000.00,0
01424,000712000,120.00,22.59,000.00,0
01425,000712500,119.75,22.59,000.00,0
01426,000713000,119.25,22.59,000.00,0
01427,000713500,119.25,22.59,000.00,0
01428,000714000,118.25,22.59,000.00,0
01429,000714500,118.00,22.59,000.00,0
01430,000715000,118.00,22.60,000.00,0
01431,000715500,118.00,22.60,000.00,0
01432,000716000,117.75,22.59,000.00,0
01433,000716500,117.00,22.60,000.00,0
01434,000717000,116.75,22.60,000.00,0
01435,000717500,116.75,22.60,000.00,0
01436,000718000,116.00,22.60,000.00,0
01437,000718500,116.50,22.60,000.00,0
01438,000719000,116.75,22.60,000.00,0
01439,000719500,116.75,22.60,000.00,0
01440,000720000,116.00,22.59,000.00,0
