Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00138,000069000,053.25,14.21,014.71,0,050.00
00139,000069500,053.50,14.21,003.93,0,050.00
00140,000070000,053.50,14.21,013.89,0,050.00
00141,000070500,054.00,14.20,000.00,0,050.00
00142,000071000,054.00,14.20,012.31,0,050.00
00143,000071500,054.00,14.20,012.27,0,050.00
00144,000072000,054.50,14.19,000.00,0,050.00
00145,000072500,054.50,14.19,010.68,0,050.00
00146,000073000,055.50,14.17,000.00,0,050.00
00147,000073500,055.50,14.17,007.57,0,050.00
00148,000074000,055.50,14.17,007.52,0,050.00
00149,000074500,055.25,14.16,018.21,0,050.00
00150,000075000,055.25,14.16,008.16,0,050.00
00151,000075500,055.00,14.15,018.86,0,050.00
00152,000076000,055.00,14.15,008.81,0,050.00
00153,000076500,056.00,14.14,000.00,0,050.00
00154,000077000,056.00,14.14,005.69,0,050.00
00155,000077500,056.00,14.14,005.63,0,050.00
00156,000078000,056.00,14.14,005.57,0,050.00
00157,000078500,056.00,14.14,005.51,0,050.00
00158,000079000,056.00,14.10,005.45,0,050.00
00159,000079500,056.00,14.10,005.39,0,050.00
00160,000080000,056.00,14.10,005.33,0,050.00
00161,000080500,056.50,14.11,000.00,0,050.00
00162,000081000,056.50,14.11,003.70,0,050.00
00163,000081500,056.25,14.11,014.39,0,050.00
00164,000082000,056.25,14.11,004.32,0,050.00
00165,000082500,056.25,14.11,004.26,0,050.00
00166,000083000,056.75,14.09,000.00,0,050.00
00167,000083500,056.75,14.09,002.63,0,050.00
00168,000084000,057.00,14.11,000.00,0,050.00
00169,000084500,057.00,14.11,001.74,0,050.00
00170,000085000,057.00,14.09,001.67,0,050.00
00171,000085500,057.00,14.09,001.60,0,050.00
00172,000086000,057.00,14.09,001.53,0,050.00
